Title: Title
Label: i vs E (AUT50246)
-0.392608642578125 -1.11541748046875E-05
-0.390167236328125 -1.06964111328125E-05
-0.387725830078125 -1.02813720703125E-05
-0.385284423828125 -9.9090576171875E-06
-0.382843017578125 -9.5458984375E-06
-0.380401611328125 -9.1949462890625E-06
-0.377960205078125 -8.87451171875E-06
-0.375518798828125 -8.5479736328125E-06
-0.373077392578125 -8.2427978515625E-06
-0.370635986328125 -7.9376220703125E-06
-0.368194580078125 -7.635498046875E-06
-0.365753173828125 -7.3577880859375E-06
-0.363311767578125 -7.080078125E-06
-0.360870361328125 -6.8115234375E-06
-0.358428955078125 -6.5521240234375E-06
-0.355987548828125 -6.298828125E-06
-0.353546142578125 -6.0546875E-06
-0.351104736328125 -5.8197021484375E-06
-0.348663330078125 -5.5938720703125E-06
-0.346221923828125 -5.3558349609375E-06
-0.343780517578125 -5.1300048828125E-06
-0.341339111328125 -4.9102783203125E-06
-0.338897705078125 -4.7119140625E-06
-0.336456298828125 -4.50103759765625E-06
-0.334014892578125 -4.3243408203125E-06
-0.331573486328125 -4.13421630859375E-06
-0.329132080078125 -3.94287109375E-06
-0.326690673828125 -3.77044677734375E-06
-0.324249267578125 -3.5894775390625E-06
-0.321807861328125 -3.42987060546875E-06
-0.319366455078125 -3.258056640625E-06
-0.316925048828125 -3.09783935546875E-06
-0.314483642578125 -2.94647216796875E-06
-0.312042236328125 -2.78594970703125E-06
-0.309600830078125 -2.64068603515625E-06
-0.307159423828125 -2.51708984375E-06
-0.304718017578125 -2.393798828125E-06
-0.302276611328125 -2.26104736328125E-06
-0.299835205078125 -2.13836669921875E-06
-0.297393798828125 -2.00714111328125E-06
-0.294952392578125 -1.89849853515625E-06
-0.292510986328125 -1.78497314453125E-06
-0.290069580078125 -1.6845703125E-06
-0.287628173828125 -1.57623291015625E-06
-0.285186767578125 -1.46942138671875E-06
-0.282745361328125 -1.38275146484375E-06
-0.280303955078125 -1.270751953125E-06
-0.277862548828125 -1.18988037109375E-06
-0.275421142578125 -1.10260009765625E-06
-0.272979736328125 -1.0284423828125E-06
-0.270538330078125 -9.36279296875E-07
-0.268096923828125 -8.648681640625E-07
-0.265655517578125 -7.965087890625E-07
-0.263214111328125 -7.1624755859375E-07
-0.260772705078125 -6.640625E-07
-0.258331298828125 -5.712890625E-07
-0.255889892578125 -5.303955078125E-07
-0.253448486328125 -4.644775390625E-07
-0.251007080078125 -3.94287109375E-07
-0.248565673828125 -3.369140625E-07
-0.246124267578125 -2.880859375E-07
-0.243682861328125 -2.386474609375E-07
-0.241241455078125 -1.73492431640625E-07
-0.238800048828125 -1.42852783203125E-07
-0.236358642578125 -8.7432861328125E-08
-0.233917236328125 -3.9520263671875E-08
-0.231475830078125 6.866455078125E-09
-0.229034423828125 5.322265625E-08
-0.226593017578125 9.5245361328125E-08
-0.224151611328125 1.37939453125E-07
-0.221710205078125 1.6766357421875E-07
-0.219268798828125 2.1270751953125E-07
-0.216827392578125 2.4749755859375E-07
-0.214385986328125 2.7984619140625E-07
-0.211944580078125 3.2135009765625E-07
-0.209503173828125 3.5003662109375E-07
-0.207061767578125 3.8818359375E-07
-0.204620361328125 4.1534423828125E-07
-0.202178955078125 4.6722412109375E-07
-0.199737548828125 4.9163818359375E-07
-0.197296142578125 5.13916015625E-07
-0.194854736328125 5.4656982421875E-07
-0.192413330078125 5.7159423828125E-07
-0.189971923828125 5.963134765625E-07
-0.187530517578125 6.2286376953125E-07
-0.185089111328125 6.5521240234375E-07
