Title: Title
Label: i vs E (AUT50246)
-0.392608642578125 -1.298828125E-05
-0.390167236328125 -1.2506103515625E-05
-0.387725830078125 -1.20697021484375E-05
-0.385284423828125 -1.16455078125E-05
-0.382843017578125 -1.1248779296875E-05
-0.380401611328125 -1.0870361328125E-05
-0.377960205078125 -1.051025390625E-05
-0.375518798828125 -1.0150146484375E-05
-0.373077392578125 -9.808349609375E-06
-0.370635986328125 -9.4757080078125E-06
-0.368194580078125 -9.1217041015625E-06
-0.365753173828125 -8.8104248046875E-06
-0.363311767578125 -8.502197265625E-06
-0.360870361328125 -8.209228515625E-06
-0.358428955078125 -7.904052734375E-06
-0.355987548828125 -7.611083984375E-06
-0.353546142578125 -7.342529296875E-06
-0.351104736328125 -7.0556640625E-06
-0.348663330078125 -6.8023681640625E-06
-0.346221923828125 -6.53076171875E-06
-0.343780517578125 -6.28662109375E-06
-0.341339111328125 -6.0394287109375E-06
-0.338897705078125 -5.792236328125E-06
-0.336456298828125 -5.5572509765625E-06
-0.334014892578125 -5.33447265625E-06
-0.331573486328125 -5.11474609375E-06
-0.329132080078125 -4.888916015625E-06
-0.326690673828125 -4.6875E-06
-0.324249267578125 -4.49066162109375E-06
-0.321807861328125 -4.30023193359375E-06
-0.319366455078125 -4.11102294921875E-06
-0.316925048828125 -3.91510009765625E-06
-0.314483642578125 -3.7469482421875E-06
-0.312042236328125 -3.56201171875E-06
-0.309600830078125 -3.399658203125E-06
-0.307159423828125 -3.22906494140625E-06
-0.304718017578125 -3.08807373046875E-06
-0.302276611328125 -2.926025390625E-06
-0.299835205078125 -2.78900146484375E-06
-0.297393798828125 -2.64892578125E-06
-0.294952392578125 -2.501220703125E-06
-0.292510986328125 -2.37274169921875E-06
-0.290069580078125 -2.242431640625E-06
-0.287628173828125 -2.1234130859375E-06
-0.285186767578125 -1.99737548828125E-06
-0.282745361328125 -1.900634765625E-06
-0.280303955078125 -1.7822265625E-06
-0.277862548828125 -1.676025390625E-06
-0.275421142578125 -1.57989501953125E-06
-0.272979736328125 -1.49383544921875E-06
-0.270538330078125 -1.38641357421875E-06
-0.268096923828125 -1.2957763671875E-06
-0.265655517578125 -1.2054443359375E-06
-0.263214111328125 -1.11602783203125E-06
-0.260772705078125 -1.04736328125E-06
-0.258331298828125 -9.7015380859375E-07
-0.255889892578125 -8.92333984375E-07
-0.253448486328125 -8.2244873046875E-07
-0.251007080078125 -7.525634765625E-07
-0.248565673828125 -6.8817138671875E-07
-0.246124267578125 -6.2103271484375E-07
-0.243682861328125 -5.621337890625E-07
-0.241241455078125 -4.9560546875E-07
-0.238800048828125 -4.4189453125E-07
-0.236358642578125 -3.9031982421875E-07
-0.233917236328125 -3.338623046875E-07
-0.231475830078125 -2.8594970703125E-07
-0.229034423828125 -2.264404296875E-07
-0.226593017578125 -1.85791015625E-07
-0.224151611328125 -1.29608154296875E-07
-0.221710205078125 -8.70361328125E-08
-0.219268798828125 -3.9276123046875E-08
-0.216827392578125 1.0162353515625E-08
-0.214385986328125 5.169677734375E-08
-0.211944580078125 7.94677734375E-08
-0.209503173828125 1.2005615234375E-07
-0.207061767578125 1.57623291015625E-07
-0.204620361328125 1.9451904296875E-07
-0.202178955078125 2.313232421875E-07
-0.199737548828125 2.62451171875E-07
-0.197296142578125 3.0853271484375E-07
-0.194854736328125 3.314208984375E-07
-0.192413330078125 3.6834716796875E-07
-0.189971923828125 3.9398193359375E-07
-0.187530517578125 4.28466796875E-07
-0.185089111328125 4.736328125E-07
-0.182647705078125 5.0079345703125E-07
-0.180206298828125 5.2337646484375E-07
-0.177764892578125 5.40771484375E-07
-0.175323486328125 5.8502197265625E-07
-0.172882080078125 6.0882568359375E-07
-0.170440673828125 6.3995361328125E-07
-0.167999267578125 6.7230224609375E-07
-0.165557861328125 6.8115234375E-07
-0.163116455078125 7.318115234375E-07
-0.160675048828125 7.4737548828125E-07
-0.158233642578125 7.8460693359375E-07
-0.155792236328125 8.001708984375E-07
-0.153350830078125 8.23974609375E-07
-0.150909423828125 8.4991455078125E-07
-0.148468017578125 8.6395263671875E-07
-0.146026611328125 8.9813232421875E-07
-0.143585205078125 9.16748046875E-07
-0.141143798828125 9.6099853515625E-07
-0.138702392578125 9.8114013671875E-07
-0.136260986328125 9.942626953125E-07
-0.133819580078125 1.01043701171875E-06
-0.131378173828125 1.0430908203125E-06
-0.128936767578125 1.06292724609375E-06
-0.126495361328125 1.083984375E-06
-0.124053955078125 1.10565185546875E-06
-0.121612548828125 1.1273193359375E-06
-0.119171142578125 1.1602783203125E-06
-0.116729736328125 1.1737060546875E-06
-0.114288330078125 1.19598388671875E-06
-0.111846923828125 1.20880126953125E-06
-0.109405517578125 1.231689453125E-06
-0.106964111328125 1.259765625E-06
-0.104522705078125 1.2799072265625E-06
-0.102081298828125 1.30340576171875E-06
-0.099639892578125 1.32598876953125E-06
-0.097198486328125 1.35345458984375E-06
-0.094757080078125 1.361083984375E-06
-0.092315673828125 1.37054443359375E-06
-0.089874267578125 1.40045166015625E-06
-0.087432861328125 1.416015625E-06
-0.084991455078125 1.4520263671875E-06
-0.082550048828125 1.4495849609375E-06
-0.080108642578125 1.48040771484375E-06
-0.077667236328125 1.4935302734375E-06
-0.075225830078125 1.51611328125E-06
-0.072784423828125 1.53411865234375E-06
-0.070343017578125 1.56341552734375E-06
-0.067901611328125 1.57806396484375E-06
-0.065460205078125 1.59027099609375E-06
-0.063018798828125 1.61468505859375E-06
-0.060577392578125 1.6180419921875E-06
-0.058135986328125 1.63665771484375E-06
-0.055694580078125 1.67327880859375E-06
-0.053253173828125 1.69158935546875E-06
-0.050811767578125 1.69830322265625E-06
-0.048370361328125 1.72821044921875E-06
-0.045928955078125 1.7425537109375E-06
-0.043487548828125 1.74224853515625E-06
-0.041046142578125 1.78314208984375E-06
-0.038604736328125 1.78802490234375E-06
-0.036163330078125 1.8212890625E-06
