Title:,Title
Potential,Current
-0.192565918,-3.29E-05
-0.190124512,-3.17E-05
-0.187683105,-3.08E-05
-0.185241699,-2.99E-05
-0.182800293,-2.92E-05
-0.180358887,-2.85E-05
-0.17791748,-2.79E-05
-0.175476074,-2.73E-05
-0.173034668,-2.68E-05
-0.170593262,-2.62E-05
-0.168151855,-2.57E-05
-0.165710449,-2.52E-05
-0.163269043,-2.47E-05
-0.160827637,-2.42E-05
-0.15838623,-2.37E-05
-0.155944824,-2.33E-05
-0.153503418,-2.28E-05
-0.151062012,-2.24E-05
-0.148620605,-2.19E-05
-0.146179199,-2.15E-05
-0.143737793,-2.11E-05
-0.141296387,-2.06E-05
-0.13885498,-2.02E-05
-0.136413574,-1.98E-05
-0.133972168,-1.94E-05
-0.131530762,-1.89E-05
-0.129089355,-1.85E-05
-0.126647949,-1.82E-05
-0.124206543,-1.78E-05
-0.121765137,-1.74E-05
-0.11932373,-1.69E-05
-0.116882324,-1.66E-05
-0.114440918,-1.62E-05
-0.111999512,-1.58E-05
-0.109558105,-1.54E-05
-0.107116699,-1.5E-05
-0.104675293,-1.47E-05
-0.102233887,-1.43E-05
-0.09979248,-1.39E-05
-0.097351074,-1.35E-05
-0.094909668,-1.31E-05
-0.092468262,-1.27E-05
-0.090026855,-1.23E-05
-0.087585449,-1.2E-05
-0.085144043,-1.16E-05
-0.082702637,-1.13E-05
-0.08026123,-1.09E-05
-0.077819824,-1.05E-05
-0.075378418,-1.02E-05
-0.072937012,-9.78E-06
-0.070495605,-9.41E-06
-0.068054199,-9.04E-06
-0.065612793,-8.64E-06
-0.063171387,-8.28E-06
-0.06072998,-7.96E-06
-0.058288574,-7.54E-06
-0.055847168,-7.28E-06
-0.053405762,-6.86E-06
-0.050964355,-6.49E-06
-0.048522949,-6.09E-06
-0.046081543,-5.79E-06
-0.043640137,-5.36E-06
-0.04119873,-5.03E-06
-0.038757324,-4.69E-06
-0.036315918,-4.36E-06
-0.033874512,-3.94E-06
-0.031433105,-3.63E-06
-0.028991699,-3.21E-06
-0.026550293,-2.85E-06
-0.024108887,-2.47E-06
-0.02166748,-2.11E-06
-0.019226074,-1.72E-06
-0.016784668,-1.45E-06
-0.014343262,-1.01E-06
-0.011901855,-6.72E-07
-0.009460449,-2.45E-07
-0.007019043,9.16E-08
-0.004577637,4.93E-07
-0.00213623,8.17E-07
0.000305176,1.21E-06
0.002746582,1.63E-06
0.005187988,1.99E-06
0.007629395,2.33E-06
0.010070801,2.77E-06
0.012512207,3.16E-06
0.014953613,3.52E-06
0.01739502,3.98E-06
0.019836426,4.4E-06
0.022277832,4.77E-06
0.024719238,5.18E-06
0.027160645,5.61E-06
0.029602051,6.1E-06
0.032043457,6.5E-06
0.034484863,7E-06
0.03692627,7.46E-06
0.039367676,7.84E-06
0.041809082,8.46E-06
0.044250488,8.87E-06
0.046691895,9.36E-06
0.049133301,9.9E-06
0.051574707,1.05E-05
0.054016113,1.1E-05
0.05645752,1.16E-05
0.058898926,1.22E-05
0.061340332,1.28E-05
0.063781738,1.34E-05
0.066223145,1.4E-05
0.068664551,1.48E-05
0.071105957,1.56E-05
0.073547363,1.64E-05
0.07598877,1.72E-05
0.078430176,1.8E-05
0.080871582,1.88E-05
0.083312988,1.98E-05
0.085754395,2.08E-05
0.088195801,2.18E-05
0.090637207,2.29E-05
0.093078613,2.41E-05
0.09552002,2.52E-05
0.097961426,2.65E-05
0.100402832,2.79E-05
0.102844238,2.94E-05
0.105285645,3.09E-05
0.107727051,3.27E-05
0.110168457,3.44E-05
0.112609863,3.64E-05
0.11505127,3.85E-05
0.117492676,4.09E-05
0.119934082,4.35E-05
0.122375488,4.64E-05
0.124816895,4.98E-05
0.127258301,5.36E-05
0.129699707,5.81E-05
0.132141113,6.33E-05
0.13458252,6.95E-05
0.137023926,7.68E-05
0.139465332,8.54E-05
0.141906738,9.53E-05
0.144348145,0.000105988
0.146789551,0.000117004
0.149230957,0.000128479
0.151672363,0.000139465
0.15411377,0.000149811
0.156555176,0.000158722
0.158996582,0.000166779
0.161437988,0.000173309
0.163879395,0.00017804
0.166320801,0.000181488
0.168762207,0.000183319
0.171203613,0.000184082
0.17364502,0.000183624
0.176086426,0.000182159
0.178527832,0.000179565
0.180969238,0.000176208
0.183410645,0.000172089
0.185852051,0.000167328
0.188293457,0.000161926
0.190734863,0.000156097
0.19317627,0.000149689
0.195617676,0.000143097
